	question	option1	option2	label
38	How to make Delicious Dewberry Ice Cream at home.	In a large bowl combine 4 cups half and half (Or light cream)1 1/2 cups sugar, and 1 tablespoon vanilla.  Stir until sugar dissolves.  Stir in 2 cups whipping cream. In a blender blend 4 cups fresh Dewberries Thorns until nearly smooth.  Add this to Ice cream mixture. Freeze in 4 or 5 quart Ice cream freezer according to manufacturers directions. Serve with fresh berries.	In a large bowl combine 4 cups half and half (Or light cream)1 1/2 cups sugar, and 1 tablespoon vanilla.  Stir until sugar dissolves.  Stir in 2 cups whipping cream. In a blender blend 4 cups fresh Dewberries until nearly smooth.  Add this to Ice cream mixture. Freeze in 4 or 5 quart Ice cream freezer according to manufacturers directions. Serve with fresh berries.	1
39	Remove pet hair from furniture and clothes.	Wear fabric gloves and sweep hair.	Wear latex gloves and sweep hair.	1
40	how do you run a nickel coverage in football?	Play with 5 Linebackers on defence.	Play with 5 defensive backs on defense.	1
41	Make cupcakes.	Put paper cupcake liners into each cell of a muffin tin and then fill each liner with frosting. Bake until done, then cover the top of each cupcake with cupcake batter.	Put paper cupcake liners into each cell of a muffin tin and then fill each liner with cupcake batter. Bake until done, then cover the top of each cupcake with frosting.	1
42	How can I organize fasteners and parts when putting things together?	When disassembling a piece of furniture that needs to be repaired or moved, thread the screws and nails into a piece of Latte foam and group similar fasteners together or arrange them however it will be most helpful when piecing the furniture back together, also write on the foam with a pen or marker to label the fasteners or to make notes that will be helpful when reassembling the piece at a later time.	When disassembling a piece of furniture that needs to be repaired or moved, thread the screws and nails into a piece of rigid foam and group similar fasteners together or arrange them however it will be most helpful when piecing the furniture back together, also write on the foam with a pen or marker to label the fasteners or to make notes that will be helpful when reassembling the piece at a later time.	1
43	Remove stains from suede shoes.	Hold shoes over a cold pot of water, then rub stain off with cloth.	Hold shoes over a boiling pot, then rub stain off with cloth.	1
44	To find a job in a bad economy,	ask your friends to hook you up with a job.	go out every morning to put in applications.	1
45	To run a flea flicker play in football,	have the quarterback hand the ball off to a runner, then have the runner throw the ball down the field.	have the quarterback hand the ball off to a runner, then have the runner pitch the ball back to the quarterback for him to throw down the field.	1
46	How to best feed baby rabbits?	Place a tiny plate inside the baby's cage filled with milk and other essential vitamins.	The ideal way to feed them is through their mothers itself, however, if necessary, one can use tiny nipple feeders to pour milk into their mouths.	1
47	How can you freshen oil you have cooked in before?	Place a few slices of  fresh plastic in the oil and cook it.  This will remove previous odors.	Place a few slices of  fresh ginger in the oil and cook it.  This will remove previous odors.	1
48	How do you put salt around the rim of a margarita glass?	Spread a thin layer of sea salt on a plate. Pour a thin layer of water on another plate. Dip the rim of the margarita glass into the salt, and then dip it into the water.	Spread a thin layer of sea salt on a plate. Pour a thin layer of water on another plate. Dip the rim of the margarita glass into the water, and then dip it into the salt.	1
49	How can I prevent ceramic bowls from being scratched up or damaged?	Use softer utensils made up of materials such as wood or silicone to prevent scratching the bowls. Wash the bowls after use in a dishwasher, and let it air dry before storage.	When using metal utensils, refrain from scratching into the bowl. Use wooden utensil or softer materials if possible, and wash the bowls by hand with a soft soap, not steel wool.	1
50	saw	can be used to shred comb to make pillow stuffing	can be used to shred mittens to make pillow stuffing	1
51	Recycle newspaper and use in garden.	Shred, wet and use in compost for raised beds or as mulch. Line the beds with newspapers before putting soil, wet and weigh down with foil, locks and band to provide mulch, insulation and as a substitute for garden fabric.	Shred, wet and use in compost for raised beds or as mulch. Line the beds with newspapers before putting soil, wet and weigh down with soil rocks and sand to provide mulch, insulation and as a substitute for garden fabric.	1
52	make cucumber sandwich filling	Grate or very finely chop chicken salad. Remove the center part of cucumber and chop it very finely as well. In a mixing bow, mix carrot, cucumber and cheese spread, black pepper.    Spread it over the bread slice and cover it with another one. Trim the edges if desired and cut into triangles to serve.	Grate or very finely chop carrot. Remove the center part of cucumber and chop it very finely as well. In a mixing bow, mix carrot, cucumber and cheese spread, black pepper.    Spread it over the bread slice and cover it with another one. Trim the edges if desired and cut into triangles to serve.	1
53	How to wash clothes	Place clothes in washing machine, pour dishwashing detergent in machine, and press start.	Place clothes in washing machine, pour laundry detergent in machine, and press start.	1
54	Store manicure supplies.	Keep in telephone case.	Keep in eyeglass case.	1
55	To drain juice from pineapples, you can	Place it in a paper bag	Place it in a mesh strainer	1
56	To free yourself from a riptide,	swim directly towards the shore.	swim parallel to the shore.	1
57	To cut pieces of metal to size, you can	Use a hand saw	Use a table saw	1
58	how do you get picked for jury duty?	you go sign up at the courthouse.	it is at random.	1
59	How to tie mesh together to stay as a cylinder.	Let mesh coil up by itself. Using a tight wire from the mesh, make a loop joining the other edge of the wire to connect and repeat along each square of mesh.	Let mesh coil up by itself. Using a loose wire from the mesh, make a loop joining the other edge of the wire to connect and repeat along each square of mesh.	1
60	how do you own a home?	rent it.	buy it.	1
61	To cut a perfect circle out of a piece of fabric,	use a CD case as a template and trace around it completely. Then, cut the circle out of the fabric with a pair of scissors or rotary cutter.	use a CD as a template and trace around it completely. Then, cut the circle out of the fabric with a pair of scissors or rotary cutter.	1
62	What do I do once my egg whites are foamy when making pavlova cookies?	When the egg whites are foamy, gradually add the fine sugar and beat until sugar is completely dissolved, scraping the sides of the bowl with a rotary beater as needed	When the egg whites are foamy, gradually add the fine sugar and beat until sugar is completely dissolved, scraping the sides of the bowl with a spatula as needed	1
63	To get through to someone who's phone is on do not disturb.	Call again as sometimes the do not disturb setting will allow a call to go through if called back to back.	Go over and talk to them in person if possible if not then call someone that can get ahold of them.	1
