	question	option1	option2	label
45	easiest way to thinly slice meat.	use a mandoline slicer, with the waffle fries blade.	freeze until firm, and then use a sharp knife.	1
46	Improve mood quickly.	Hold a frown for a minute.	Hold a smile for a minute.	1
47	how to get a gel eyeliner from a pencil	hold your eyelashes under the flame for one second, let cool for 15 seconds.	hold your eye pencil under the flame for one second, let cool for 15 seconds.	1
48	Fix a broken coffee mug.	Using clear tape, adhere the broken bit to the main piece and then add more tape until it's quite sturdy. Do not wash this item in the dishwasher from now on, as the adhesive will weaken when wet.	Using ceramic/glass glue, put a coat on both sides of the break and then press them firmly together until they adhere enough to allow them to cure.	1
49	To hang a shelf on a cinde rblock wall	Drill into the wall and use command strips to hang the shelf.	Drill into the wall and use anchors to hang the shelf.	1
50	pine shavings	can be used animal food 	can be used animal bed 	1
51	Make a strawberry into a rose shape.	To make a strawberry rose pick out a small rose and begin to cut out the petals starting at the top and work your way down gradually making the petals larger.	To make a strawberry rose pick out a small strawberry and begin to cut out the petals starting at the top and work your way down gradually making the petals larger.	1
52	plastic figure	can be used as a  flag 	can be used as a  cake decoration  	1
53	How do I take the strings off of a guitar?	Unwind the screws til the strings are loose and then simply take them off.	Unwind the pegs til the strings are loose and then simply take them off.	1
54	What is the best type of maple tree to tap for maple syrup?	Sugar maple, because it has the lowest percentage of sugar in its sap.	Sugar maple, because it has the highest percentage of sugar in its sap.	1
55	How to make a pattern to trace and cut on a coin?	Use a polaroid photo to create pattern then print it out.	Use photoshop to create pattern then print it out.	1
56	How to turn jeans into jean shorts?	Draw a line above the knee of the jeans on both legs and cut across the waist to form shorts	Draw a line above the knee of the jeans on both legs and cut across both lines to form shorts	1
57	How do you properly bake chickpeas so they come out crispy?	Wrap the chickpeas in foil and place in the oven for an hour, this should steam the chickpeas perfectly giving it a great crispy texture.	Bake for 40-50 minutes. Take them out about halfway through and stir them. The less you have on your baking sheet, the less time they will need.	1
58	How do I put a pone case on	Set the phone in the case, then wait for it to pop in	Set the phone in the case, then push down until it sinks in	1
59	How can I cut up some carrots?	Take a rolling pin and cut the carrots.	Take a knife and cut the carrots.	1
60	how do you irigate your ear?	shove a cutip in it.	squirt warm water in it.	1
61	how to make pasta with pesto	Puree 256 cups fresh basil, 1/4 cup toasted pine nuts and 1 garlic clove in a food processor until smooth. With the motor running, drizzle in 1/3 cup olive oil. Pulse in 1/2 cup grated Parmesan. Toss with cooked spaghetti, adding up to 1/2 cup pasta water. Season with salt and pepper.	Puree 2 cups fresh basil, 1/4 cup toasted pine nuts and 1 garlic clove in a food processor until smooth. With the motor running, drizzle in 1/3 cup olive oil. Pulse in 1/2 cup grated Parmesan. Toss with cooked spaghetti, adding up to 1/2 cup pasta water. Season with salt and pepper.	1
62	how do you use your hands to type on a laptop?	push down on the keyboard keys with the palms of your hands.	push down on the keyboard keys with the tips of your fingers.	1
63	To trim a sheet of paper	Cut the piece of paper to different shapes	Use a pair of scissors to trace out a pattern of your choice on the paper.	1
