	question	option1	option2	label
25	How do I properly soak chickpeas before using them?	Rinse the chickpeas by filling the bowl up with water, swirling with a spoon and pouring out most of the water. Then fill one last time and leave overnight.	Keep the chickpeas under running water in the sink for one or two hours.  After that take the chickpeas out of the water and set to dry	0
26	To turn wooden slats into a frame, you can	Glue them together and use staples to reinforce	Tie them together and use putty to reinforce	0
27	Tighten a screw.	Insert a scredriver into the exposed end of the screw and turn clockwise to tighten.	Insert a scredriver into the exposed end of the screw and push inward to tighten.	0
28	To remove permanent marker from wood furniture or walls,	apply toothpaste and then wipe it off with hot water.	apply a later of vinegar and then heat it up afterwards.	0
29	how do you log out of your facebook?	go to the acount menu, and scroll down to the bottom and hit log out.	exit out of your facebook app.	0
30	push pin	slices through a cardboard box with ease	slices through a hook with ease	0
31	Clean soap scum from shower door.	Scrub with a wet dryer sheet.	Scrub with a dry dryer sheet.	0
32	knives	can cut roots if sharp enough	can cut bark if sharp enough	1
33	Remove a fake tan	Mix a tablespoon each of lemon juice and coffee grounds, scrub-a-dub all over the tanned areas well. Let it sit for a few minutes to help the lemon juice do its work and rinse with warm water	Mix a tablespoon each of lemon juice and sugar, scrub-a-dub all over the tanned areas well. Let it sit for a few minutes to help the lemon juice do its work and rinse with warm water	1
34	How to grow tomatoes in pots.	Use a large pot or container with drainage holes in the bottom, fill with loose well draining soil, grow 1 plant per pot,     Use loose, well-draining soil. ...    Plant one tomato plant per pot. Place the pot in a sunny spot with 6 to 8 hours of full sun a day and     keep soil dry.	Use a large pot or container with drainage holes in the bottom, fill with loose well draining soil, grow 1 plant per pot,     Use loose, well-draining soil. ...    Plant one tomato plant per pot. Place the pot in a sunny spot with 6 to 8 hours of full sun a day and     keep soil moist.	1
35	What can I use to plant seeds inside before starting a garden?	Cut plastic soda bottles in half and use the top as planters.	Cut plastic soda bottles in half and use the bottoms as planters.	1
36	To relive moments from a wedding more easily,	ask the photographer to edit their photographs by data moshing.	ask the musicians that play to record their performance from that day.	1
37	tire pump	can hold a balloon	can inflate a balloon	1
38	To get ready to knit your first project.	First, decide what you want to knit. Then look online for an advanced pattern and purchase the supplies the pattern suggests you have, including the yarn in the colors you desire.	First, decide what you want to knit. Then look online for a beginner pattern and purchase the supplies the pattern suggests you have, including the yarn in the colors you desire.	1
39	How can I protect my teeth while drinking coffee?	Drink a glass of iced coffee while drinking coffee.	Drink a glass of water while drinking coffee.	1
40	To make oatmeal cookies gluten free	Use pancake mix in lieu of flour to make it gluten free	Use mashed bananas in lieu of flour to make it gluten free	1
41	how do you open the sunroof on a car?	press the button to open the windows on the door handle.	press the button to open it on the roof.	1
42	how to pilot holes	Cut the head of a screwdriver and put it in your drill chuck to drill pilot holes, this makes it easier to hammer down those nails.	Cut the head of a nail and put it in your drill chuck to drill pilot holes, this makes it easier to hammer down those nails.	1
43	how do you investigate something?	look at it.	search it.	1
44	What is an easy way to find the exact location of a stud behind dry wall?	Push a long nail through the areas of the wall where you think the stud is located until you hit metal.	Run a magnet along the area of the wall you think the stud may be located until you feel resistance.	1
45	how do I fill a water balloon?	place the open part of the balloon over the handle n the faucet. Hold tightly and slowly turn water on. Turn off water when balloon is full. Gently remove balloon from faucet and tie off. Repeat s needed	place the open part of the balloon over the hole in the faucet. Hold tightly and slowly turn water on. Turn off water when balloon is full. Gently remove balloon from faucet and tie off. Repeat s needed	1
46	How many references should a resume include?	The best number of references is just 1.  It doesn't matter how many references there are as long as the one is very good.	The best number of references in around 3, especially if the person writing the resume can find 3 very good quality references.	1
47	To kill the weeds in your lawn,	mix together a weed and grass killer and spray the mixture at the base of the weeds.	mix together a lawn safe weed killer and spray the mixture at the base of the weeds.	1
48	To cut a length of rope when making a survival bracelet,	use a pair of garden trowels and cut to your preferred size.	use a pair of garden shears and cut to your preferred size.	1
49	how do you weigh produce at a grocery store?	place the produce in a bag.	place the produce in the scale.	1
50	Where should I hang a hummingbird feeder?	When hanging a hummingbird feeder you will want to make sure it is in direct sunlight with no shade around.	When hanging a hummingbird feeder you will want to make sure it is in a shady spot out of direct sunlight.	1
51	Make paper food tray.	Cut top of cereal box and use rest as tray.	Cut front of cereal box and use rest as tray.	1
52	how do you use the at symbol on a laptop keyboard?	press the shift key and then press the number 2	press and hold the shift key and press the number 2 then release both.	1
53	vine	can set on fire to make it more chewy	can be melted to make it more chewy	1
54	how to grind coffee beans	use a mortar and blender	use a mortar and pestle	1
55	tin foil	can receive mail 	can receive waves 	1
56	To get a more uniformed cookie cup cookie	use raw pizza dough.	use sugar cookie dough.	1
57	hair pick	can be used as a rake 	can be used as a fork 	1
58	How to make sure that a hairpiece is not visible in your hair?	If you have dark hair, use a light colored hair pick comb and allow your hair to be removed from it	If you have dark hair, use a black hair pick comb and allow your hair to fall over it to cover the hair comb	1
59	One seeks to have their subject printed as a shadow.	One needs to transpose their subject.	One needs to trace their subject.	1
60	Make multiple cheap cloth napkins.	Cut bed sheet into circles.	Cut bed sheet into squares.	1
61	How can I easily add waves to long hair?	Wet hair and make into a tight ponytail and don't allow hair to dry, later undo the ponytail and flip fingers through your new curls.	Wet hair and make into a tight ponytail and allow hair to dry, later undo the ponytail and flip fingers through your new curls.	1
62	to chop the straws	hold a straw with one hand, and cut the straw with a knife with another hand.	hold a straw with one hand, and cut the straw with a pair of scissors with another hand.	1
63	how do you look for apps to download on a macbook pro?	type in the app you want in the search  bar.	open the app store and browse through the apps.	1
